sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2017-02-20;160,00;160,50;158,00;162,00;158,00;160,50;160,669;28624;4599001,5;259;
2017-02-17;157,00;157,50;157,00;159,00;155,50;157,50;157,008;17583;2760679;229;
2017-02-16;157,50;158,00;154,00;158,50;152,50;157,00;155,332;63253;9825242;409;
2017-02-15;153,50;154,00;154,50;154,50;152,00;154,00;153,034;29958;4584598,5;201;
2017-02-14;153,50;154,00;152,50;154,50;151,00;154,50;152,589;32881;5017282;300;
2017-02-13;152,00;152,50;154,00;154,00;151,50;152,50;152,331;44017;6704848;293;
2017-02-10;153,00;153,50;152,50;154,00;152,50;153,00;153,231;12202;1869727,5;130;
2017-02-09;152,50;153,50;152,00;153,50;151,50;152,50;152,759;14007;2139815,5;176;
2017-02-08;152,00;152,50;153,50;154,50;151,00;152,50;152,607;20730;3163538;151;
2017-02-07;153,50;154,00;154,00;154,50;153,00;153,00;153,708;18918;2907844,5;215;
2017-02-06;154,00;154,50;154,00;155,00;153,50;154,00;154,257;19275;2973311,5;239;
2017-02-03;154,00;154,50;150,50;154,50;150,50;154,00;152,634;28691;4379207,5;247;
2017-02-02;151,50;152,00;151,00;153,50;150,50;151,50;152,114;27657;4207023;202;
2017-02-01;151,50;152,00;152,00;153,00;150,00;151,00;151,521;21399;3242396;233;
2017-01-31;150,50;151,00;152,00;152,50;149,50;151,50;150,88;23079;3482160;222;
2017-01-30;151,50;152,00;152,00;154,00;150,00;151,50;151,848;53510;8125388,5;422;
2017-01-27;152,00;152,50;154,50;154,50;152,00;152,00;152,864;17933;2741302;259;
2017-01-26;154,00;155,00;152,00;155,00;152,00;155,00;153,177;20984;3214271;247;
2017-01-25;151,00;152,00;152,50;154,00;151,50;151,50;152,93;25873;3956764;347;
2017-01-24;151,00;151,50;150,00;152,50;150,00;152,50;150,99;29524;4457836;271;
2017-01-23;150,00;150,50;149,25;151,50;147,00;150,00;149,744;29310;4388989,75;254;
2017-01-20;148,75;149,25;152,50;153,00;147,00;149,25;150,11;39987;6002440;452;
2017-01-19;152,50;153,00;152,50;154,00;152,50;153,00;153,133;10194;1561035;127;
2017-01-18;152,50;153,00;153,00;154,50;152,50;152,50;153,537;23095;3545925;182;
2017-01-17;153,00;153,50;153,50;154,50;152,00;153,00;153,213;32238;4939283;653;
2017-01-16;152,50;153,50;153,50;153,50;151,50;153,50;152,461;25704;3918861;386;
2017-01-13;152,00;153,00;153,00;153,50;151,00;153,50;152,217;38284;5827471,5;252;
2017-01-12;152,00;152,50;152,00;153,00;151,00;153,00;152,10;33704;5126380;281;
2017-01-11;151,00;152,00;150,00;154,50;150,00;151,00;151,761;29401;4461927;372;
2017-01-10;149,00;149,50;148,50;149,75;148,25;149,50;148,941;12225;1820805,75;208;
2017-01-09;148,25;148,75;149,00;152,00;147,75;148,25;149,286;22898;3418359;312;
2017-01-05;150,00;150,50;150,00;150,50;149,00;149,00;149,662;12181;1823027,5;148;
2017-01-04;150,00;150,50;152,00;152,00;149,00;149,75;150,975;23634;3568140,5;332;
2017-01-03;152,50;153,00;152,50;153,00;151,00;152,00;151,922;18014;2736715;225;
2017-01-02;152,50;153,00;153,50;154,00;151,50;152,50;152,955;15725;2405216;178;
2016-12-30;151,50;152,50;151,00;152,50;150,00;152,50;151,052;9621;1453274;154;
2016-12-29;150,00;151,00;152,00;152,50;150,00;151,00;151,114;14049;2123005;219;
2016-12-28;152,50;153,50;153,50;154,50;152,00;152,50;153,231;11939;1829430;187;
2016-12-27;152,50;153,00;150,50;153,50;150,50;153,50;152,395;21346;3253016;183;
2016-12-23;152,50;153,00;149,75;153,00;149,75;152,50;152,077;16319;2481745;180;
2016-12-22;150,00;150,50;150,00;152,00;149,25;150,00;150,783;40598;6121491;380;
2016-12-21;149,75;150,50;149,25;151,00;147,25;149,50;149,024;44344;6608323,5;314;
2016-12-20;150,00;150,50;148,00;152,00;147,25;149,50;149,172;36947;5509800,5;273;
2016-12-19;148,50;148,75;149,50;150,00;148,00;148,00;148,633;25962;3858800,5;303;
2016-12-16;150,00;150,50;154,00;155,00;149,50;149,50;152,308;38316;5835820;322;
2016-12-15;152,50;153,50;152,00;154,00;150,00;153,50;152,427;47897;7300776;308;
2016-12-14;152,00;152,50;149,00;152,50;147,50;152,50;150,878;92092;13894683,25;556;
2016-12-13;149,50;149,75;148,00;149,75;147,50;149,50;148,78;31548;4693705,25;646;
2016-12-12;148,00;148,25;146,75;148,50;145,25;148,00;147,547;39190;5782356,5;516;
2016-12-09;147,25;148,00;142,25;148,75;142,00;147,75;145,918;62453;9112994;703;
2016-12-08;142,50;143,00;144,00;144,00;140,25;142,50;141,653;89198;12635185,75;771;
